x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_group__groupe_periode,period_value__valeur_periode,province__province,year__annee,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_min__temp_min,temp_min_units__temp_min_unites,temp_max__temp_max,temp_max_units__temp_max_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-132.1175,54.0226,54.0226,-132.1175,1054920.2011,1054920,Annual,Ann,BC,2011,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-132.1175,54.0226,54.0226,-132.1175,1054920.2012,1054920,Annual,Ann,BC,2012,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-132.1175,54.0226,54.0226,-132.1175,1054920.2013,1054920,Annual,Ann,BC,2013,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-132.1175,54.0226,54.0226,-132.1175,1054920.2014,1054920,Annual,Ann,BC,2014,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-132.1175,54.0226,54.0226,-132.1175,1054920.2015,1054920,Annual,Ann,BC,2015,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-132.1175,54.0226,54.0226,-132.1175,1054920.2016,1054920,Annual,Ann,BC,2016,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-132.1175,54.0226,54.0226,-132.1175,1054920.2017,1054920,Annual,Ann,BC,2017,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1990,1054929,Annual,Ann,BC,1990,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1991,1054929,Annual,Ann,BC,1991,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1992,1054929,Annual,Ann,BC,1992,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1993,1054929,Annual,Ann,BC,1993,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1994,1054929,Annual,Ann,BC,1994,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1995,1054929,Annual,Ann,BC,1995,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1996,1054929,Annual,Ann,BC,1996,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1997,1054929,Annual,Ann,BC,1997,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1998,1054929,Annual,Ann,BC,1998,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.1999,1054929,Annual,Ann,BC,1999,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2000,1054929,Annual,Ann,BC,2000,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2001,1054929,Annual,Ann,BC,2001,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2002,1054929,Annual,Ann,BC,2002,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2003,1054929,Annual,Ann,BC,2003,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2004,1054929,Annual,Ann,BC,2004,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2005,1054929,Annual,Ann,BC,2005,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2006,1054929,Annual,Ann,BC,2006,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2007,1054929,Annual,Ann,BC,2007,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2008,1054929,Annual,Ann,BC,2008,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2009,1054929,Annual,Ann,BC,2009,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2010,1054929,Annual,Ann,BC,2010,8.2,C,5.2,C,11.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2011,1054929,Annual,Ann,BC,2011,7.5,C,4.5,C,10.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2012,1054929,Annual,Ann,BC,2012,7.3,C,4.3,C,10.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2013,1054929,Annual,Ann,BC,2013,8.7,C,5.6,C,11.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2014,1054929,Annual,Ann,BC,2014,8.4,C,5,C,11.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2015,1054929,Annual,Ann,BC,2015,9,C,5.4,C,12.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2016,1054929,Annual,Ann,BC,2016,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2017,1054929,Annual,Ann,BC,2017,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2018,1054929,Annual,Ann,BC,2018,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-132.1,54,54,-132.1,1054929.2019,1054929,Annual,Ann,BC,2019,8.2,C,4.8,C,11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1990,1056869,Annual,Ann,BC,1990,,C,,C,,C,,mm,,mm,,mm,1012.9,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1991,1056869,Annual,Ann,BC,1991,,C,,C,,C,,mm,,mm,,mm,1013.7,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1992,1056869,Annual,Ann,BC,1992,,C,,C,,C,,mm,,mm,,mm,1013.4,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1993,1056869,Annual,Ann,BC,1993,,C,,C,,C,,mm,,mm,,mm,1015.2,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1994,1056869,Annual,Ann,BC,1994,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1995,1056869,Annual,Ann,BC,1995,,C,,C,,C,,mm,,mm,,mm,1012.4,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1996,1056869,Annual,Ann,BC,1996,,C,,C,,C,,mm,,mm,,mm,1013.1,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1997,1056869,Annual,Ann,BC,1997,,C,,C,,C,,mm,,mm,,mm,1011.8,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1998,1056869,Annual,Ann,BC,1998,,C,,C,,C,,mm,,mm,,mm,1010.5,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.1999,1056869,Annual,Ann,BC,1999,,C,,C,,C,,mm,,mm,,mm,1011.9,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2000,1056869,Annual,Ann,BC,2000,,C,,C,,C,,mm,,mm,,mm,1014.3,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2001,1056869,Annual,Ann,BC,2001,,C,,C,,C,,mm,,mm,,mm,1013.3,hPa,1012.4,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2002,1056869,Annual,Ann,BC,2002,,C,,C,,C,,mm,,mm,,mm,1016.2,hPa,1015.4,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2003,1056869,Annual,Ann,BC,2003,,C,,C,,C,,mm,,mm,,mm,1013.3,hPa,1012.5,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2004,1056869,Annual,Ann,BC,2004,,C,,C,,C,,mm,,mm,,mm,1014.2,hPa,1013.4,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2005,1056869,Annual,Ann,BC,2005,,C,,C,,C,,mm,,mm,,mm,1012.7,hPa,1011.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2006,1056869,Annual,Ann,BC,2006,,C,,C,,C,,mm,,mm,,mm,1012.9,hPa,1012.1,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2007,1056869,Annual,Ann,BC,2007,,C,,C,,C,,mm,,mm,,mm,1012.2,hPa,1011.5,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2008,1056869,Annual,Ann,BC,2008,,C,,C,,C,,mm,,mm,,mm,1014.1,hPa,1013.3,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2009,1056869,Annual,Ann,BC,2009,,C,,C,,C,,mm,,mm,,mm,1016,hPa,1015.2,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2010,1056869,Annual,Ann,BC,2010,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2011,1056869,Annual,Ann,BC,2011,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2012,1056869,Annual,Ann,BC,2012,,C,,C,,C,,mm,,mm,,mm,1011,hPa,1010.2,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2013,1056869,Annual,Ann,BC,2013,,C,,C,,C,,mm,,mm,,mm,1015.5,hPa,1014.7,hPa,,kph
-131.66,54.16,54.16,-131.66,1056869.2014,1056869,Annual,Ann,BC,2014,,C,,C,,C,,mm,,mm,,mm,1012.7,hPa,1011.9,hPa,,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1990,1057050,Annual,Ann,BC,1990,,C,,C,,C,1341.8,mm,1267.9,mm,73.8,mm,1013.6,hPa,1012.8,hPa,17.9,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1991,1057050,Annual,Ann,BC,1991,,C,,C,,C,1447.9,mm,1435.5,mm,12.3,mm,1014.2,hPa,1013.5,hPa,19.3,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1992,1057050,Annual,Ann,BC,1992,,C,,C,,C,1327.4,mm,1309,mm,18.4,mm,1013.1,hPa,1012.4,hPa,19.9,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1993,1057050,Annual,Ann,BC,1993,,C,,C,,C,1239,mm,1221.2,mm,17.8,mm,1014.2,hPa,1013.4,hPa,19.9,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1994,1057050,Annual,Ann,BC,1994,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1012.2,hPa,1011.4,hPa,17.9,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1995,1057050,Annual,Ann,BC,1995,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,1012.1,hPa,1011.3,hPa,19.3,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1996,1057050,Annual,Ann,BC,1996,,C,,C,,C,1369,mm,1265.2,mm,103.8,mm,1012.6,hPa,1011.8,hPa,19.3,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1997,1057050,Annual,Ann,BC,1997,,C,,C,,C,1558.2,mm,1534.7,mm,23.5,mm,1011.4,hPa,1010.6,hPa,18.5,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1998,1057050,Annual,Ann,BC,1998,,C,,C,,C,1509.5,mm,1478.6,mm,30.8,mm,1010.7,hPa,1009.9,hPa,19.4,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.1999,1057050,Annual,Ann,BC,1999,,C,,C,,C,1538.1,mm,1467.9,mm,70.2,mm,1011.7,hPa,1010.9,hPa,19.1,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2000,1057050,Annual,Ann,BC,2000,,C,,C,,C,1270,mm,1229.5,mm,40.5,mm,1014,hPa,1013.1,hPa,19,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2001,1057050,Annual,Ann,BC,2001,,C,,C,,C,1648.9,mm,1614.7,mm,34.2,mm,1012.2,hPa,1011.4,hPa,19.4,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2002,1057050,Annual,Ann,BC,2002,,C,,C,,C,1371.7,mm,1320.3,mm,51.4,mm,1014.6,hPa,1013.8,hPa,19.5,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2003,1057050,Annual,Ann,BC,2003,,C,,C,,C,1574.5,mm,1565.8,mm,8.8,mm,1011.6,hPa,1010.8,hPa,19,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2004,1057050,Annual,Ann,BC,2004,,C,,C,,C,1181.1,mm,1158.2,mm,22.9,mm,1014,hPa,1013.2,hPa,17.8,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2005,1057050,Annual,Ann,BC,2005,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,18.6,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2006,1057050,Annual,Ann,BC,2006,,C,,C,,C,1490.7,mm,1467.6,mm,23,mm,-9999.9,hPa,-9999.9,hPa,19.1,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2007,1057050,Annual,Ann,BC,2007,,C,,C,,C,1614,mm,1563,mm,51.1,mm,-9999.9,hPa,-9999.9,hPa,19.1,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2008,1057050,Annual,Ann,BC,2008,,C,,C,,C,1462.6,mm,1428.9,mm,33.7,mm,-9999.9,hPa,-9999.9,hPa,20,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2009,1057050,Annual,Ann,BC,2009,,C,,C,,C,1192,mm,1159.7,mm,32.4,mm,-9999.9,hPa,-9999.9,hPa,18,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2010,1057050,Annual,Ann,BC,2010,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,20.7,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2011,1057050,Annual,Ann,BC,2011,,C,,C,,C,1470.3,mm,1415.8,mm,54.5,mm,-9999.9,hPa,-9999.9,hPa,17.7,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2012,1057050,Annual,Ann,BC,2012,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,-9999.9,hPa,-9999.9,hPa,17.8,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2013,1057050,Annual,Ann,BC,2013,,C,,C,,C,926.6,mm,925.8,mm,0.8,mm,-9999.9,hPa,-9999.9,hPa,17.1,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2014,1057050,Annual,Ann,BC,2014,,C,,C,,C,1764.5,mm,1726.5,mm,38,mm,-9999.9,hPa,-9999.9,hPa,19.9,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2015,1057050,Annual,Ann,BC,2015,,C,,C,,C,1372.5,mm,1369.6,mm,2.9,mm,,hPa,,hPa,,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2016,1057050,Annual,Ann,BC,2016,,C,,C,,C,1428.3,mm,1425.9,mm,2.4,mm,,hPa,,hPa,,kph
-131.8131,53.2539,53.2539,-131.8131,1057050.2017,1057050,Annual,Ann,BC,2017,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1990,1057051,Annual,Ann,BC,1990,8.7,C,6,C,11.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1991,1057051,Annual,Ann,BC,1991,8.4,C,5.8,C,11,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1992,1057051,Annual,Ann,BC,1992,8.8,C,6.4,C,11.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1993,1057051,Annual,Ann,BC,1993,9.3,C,6.7,C,11.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1994,1057051,Annual,Ann,BC,1994,8.5,C,5.9,C,11.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1995,1057051,Annual,Ann,BC,1995,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1996,1057051,Annual,Ann,BC,1996,7.7,C,4.9,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1997,1057051,Annual,Ann,BC,1997,9.3,C,6.4,C,12.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1998,1057051,Annual,Ann,BC,1998,9.2,C,6.2,C,12.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.1999,1057051,Annual,Ann,BC,1999,7.9,C,5,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2000,1057051,Annual,Ann,BC,2000,8.4,C,5.5,C,11.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2001,1057051,Annual,Ann,BC,2001,7.9,C,5.2,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2002,1057051,Annual,Ann,BC,2002,8.4,C,5.7,C,11.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2003,1057051,Annual,Ann,BC,2003,8.9,C,6,C,11.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2004,1057051,Annual,Ann,BC,2004,9.6,C,6.7,C,12.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2005,1057051,Annual,Ann,BC,2005,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2006,1057051,Annual,Ann,BC,2006,8.4,C,5.5,C,11.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2007,1057051,Annual,Ann,BC,2007,8,C,5.3,C,10.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2008,1057051,Annual,Ann,BC,2008,7.4,C,4.5,C,10.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2009,1057051,Annual,Ann,BC,2009,8.2,C,5.1,C,11.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2010,1057051,Annual,Ann,BC,2010,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2011,1057051,Annual,Ann,BC,2011,-9999.9,C,-9999.9,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2012,1057051,Annual,Ann,BC,2012,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2013,1057051,Annual,Ann,BC,2013,9.2,C,6.4,C,12,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2014,1057051,Annual,Ann,BC,2014,9.3,C,6.6,C,12,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2015,1057051,Annual,Ann,BC,2015,9.9,C,7.1,C,12.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2016,1057051,Annual,Ann,BC,2016,10.1,C,7.3,C,12.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2017,1057051,Annual,Ann,BC,2017,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2018,1057051,Annual,Ann,BC,2018,9.4,C,6.7,C,12.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.8,53.2,53.2,-131.8,1057051.2019,1057051,Annual,Ann,BC,2019,9.3,C,6.7,C,11.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1990,1058190,Annual,Ann,BC,1990,,C,,C,,C,1489.6,mm,1416.1,mm,73.5,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1991,1058190,Annual,Ann,BC,1991,,C,,C,,C,1491.4,mm,1488,mm,3.4,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1992,1058190,Annual,Ann,BC,1992,,C,,C,,C,1337.6,mm,1313.9,mm,23.7,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1993,1058190,Annual,Ann,BC,1993,,C,,C,,C,1118.6,mm,1103.4,mm,15.1,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1994,1058190,Annual,Ann,BC,1994,,C,,C,,C,1359.7,mm,1322.6,mm,37.1,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1995,1058190,Annual,Ann,BC,1995,,C,,C,,C,1255.5,mm,1214.8,mm,40.8,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1996,1058190,Annual,Ann,BC,1996,,C,,C,,C,1320,mm,1240.5,mm,79.4,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1997,1058190,Annual,Ann,BC,1997,,C,,C,,C,1639.3,mm,1627.2,mm,12.1,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1998,1058190,Annual,Ann,BC,1998,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.1999,1058190,Annual,Ann,BC,1999,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2000,1058190,Annual,Ann,BC,2000,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2001,1058190,Annual,Ann,BC,2001,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2002,1058190,Annual,Ann,BC,2002,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2003,1058190,Annual,Ann,BC,2003,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2004,1058190,Annual,Ann,BC,2004,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2005,1058190,Annual,Ann,BC,2005,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2006,1058190,Annual,Ann,BC,2006,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2007,1058190,Annual,Ann,BC,2007,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2008,1058190,Annual,Ann,BC,2008,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2009,1058190,Annual,Ann,BC,2009,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2010,1058190,Annual,Ann,BC,2010,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2011,1058190,Annual,Ann,BC,2011,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2012,1058190,Annual,Ann,BC,2012,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2013,1058190,Annual,Ann,BC,2013,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2014,1058190,Annual,Ann,BC,2014,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2015,1058190,Annual,Ann,BC,2015,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2016,1058190,Annual,Ann,BC,2016,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-131.95,53.5,53.5,-131.95,1058190.2017,1058190,Annual,Ann,BC,2017,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-126.6,52.39,52.39,-126.6,1060841.1990,1060841,Annual,Ann,BC,1990,,C,,C,,C,2215.8,mm,1776.1,mm,439.7,mm,1015.9,hPa,1011.6,hPa,,kph
